Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202410,01,047,3,6,Dallas County                                               ,1,1,124868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,049,3,6,DeKalb County                                               ,6,6,979708,0,0,0,0,0,0,0,0,0,2,2,150000,0,0,0,0,0,0,0,0,0
202410,01,051,3,6,Elmore County                                               ,12,12,2570599,0,0,0,0,0,0,0,0,0,10,10,2174091,0,0,0,0,0,0,0,0,0
202410,01,053,3,6,Escambia County                                             ,1,1,161544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,055,3,6,Etowah County                                               ,10,10,1871581,0,0,0,0,0,0,0,0,0,8,8,1586692,0,0,0,0,0,0,0,0,0
202410,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,061,3,6,Geneva County                                               ,2,2,317916,0,0,0,1,3,142500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,063,3,6,Greene County                                               ,1,1,255041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,065,3,6,Hale County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,067,3,6,Henry County                                                ,18,18,2601952,0,0,0,0,0,0,0,0,0,18,18,2601952,0,0,0,0,0,0,0,0,0
202410,01,069,3,6,Houston County                                              ,41,41,13509312,0,0,0,0,0,0,0,0,0,30,30,10954315,0,0,0,0,0,0,0,0,0
202410,01,071,3,6,Jackson County                                              ,4,4,1253213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,073,3,6,Jefferson County                                            ,134,134,50877465,1,2,1182389,0,0,0,1,20,3166857,111,111,45015002,0,0,0,0,0,0,0,0,0
202410,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,077,3,6,Lauderdale County                                           ,6,6,727090,0,0,0,0,0,0,0,0,0,5,5,677090,0,0,0,0,0,0,0,0,0
202410,01,079,3,6,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,081,3,6,Lee County                                                  ,118,118,33003186,1,2,134701,0,0,0,0,0,0,68,68,20751982,0,0,0,0,0,0,0,0,0
202410,01,083,3,6,Limestone County                                            ,57,57,16392534,0,0,0,0,0,0,0,0,0,57,57,16392534,0,0,0,0,0,0,0,0,0
202410,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,087,3,6,Macon County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,089,3,6,Madison County                                              ,304,304,87069728,5,10,1727015,0,0,0,5,254,35853135,170,170,54489536,5,10,1727015,0,0,0,5,254,35853135
202410,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,095,3,6,Marshall County                                             ,7,7,1275070,0,0,0,0,0,0,0,0,0,2,2,380000,0,0,0,0,0,0,0,0,0
202410,01,097,3,6,Mobile County                                               ,94,94,32083641,0,0,0,0,0,0,8,264,37500000,89,89,30978211,0,0,0,0,0,0,8,264,37500000
202410,01,099,3,6,Monroe County                                               ,0,0,0,0,0,0,0,0,0,1,5,1145833,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,101,3,6,Montgomery County                                           ,34,34,8483552,0,0,0,0,0,0,1,6,976154,14,14,4409411,0,0,0,0,0,0,0,0,0
202410,01,103,3,6,Morgan County                                               ,12,12,2172389,0,0,0,0,0,0,0,0,0,11,11,1923836,0,0,0,0,0,0,0,0,0
202410,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,107,3,6,Pickens County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,109,3,6,Pike County                                                 ,1,1,337050,0,0,0,0,0,0,0,0,0,1,1,337050,0,0,0,0,0,0,0,0,0
202410,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,113,3,6,Russell County                                              ,14,14,2691657,0,0,0,0,0,0,0,0,0,14,14,2691657,0,0,0,0,0,0,0,0,0
202410,01,115,3,6,St. Clair County                                            ,52,52,12937766,0,0,0,0,0,0,0,0,0,51,51,12676766,0,0,0,0,0,0,0,0,0
202410,01,117,3,6,Shelby County                                               ,93,93,22555093,0,0,0,0,0,0,0,0,0,76,76,18117118,0,0,0,0,0,0,0,0,0
202410,01,119,3,6,Sumter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,121,3,6,Talladega County                                            ,22,22,3775390,0,0,0,0,0,0,1,6,765240,22,22,3775390,0,0,0,0,0,0,1,6,765240
202410,01,123,3,6,Tallapoosa County                                           ,15,15,8282035,0,0,0,0,0,0,0,0,0,15,15,8282035,0,0,0,0,0,0,0,0,0
202410,01,125,3,6,Tuscaloosa County                                           ,39,39,11907122,1,2,170656,1,3,342899,1,5,768941,5,5,1686736,0,0,0,0,0,0,0,0,0
202410,01,127,3,6,Walker County                                               ,12,12,3092930,0,0,0,0,0,0,0,0,0,12,12,3092930,0,0,0,0,0,0,0,0,0
202410,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,131,3,6,Wilcox County                                               ,1,1,188600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,020,4,9,Anchorage Municipality                                      ,25,25,9787994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,050,4,9,Bethel Census Area                                          ,0,0,0,0,0,0,2,6,895734,0,0,0,0,0,0,0,0,0,2,6,895734,0,0,0
202410,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,063,4,9,Chugach Census Area                                         ,2,2,474774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,090,4,9,Fairbanks North Star Borough                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,100,4,9,Haines Borough                                              ,1,1,248915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,110,4,9,Juneau City and Borough                                     ,1,1,128782,1,2,180032,0,0,0,1,16,688950,1,1,128782,1,2,180032,0,0,0,1,16,688950
202410,02,122,4,9,Kenai Peninsula Borough                                     ,10,10,2758095,2,4,1233029,0,0,0,0,0,0,10,10,2758095,2,4,1233029,0,0,0,0,0,0
202410,02,130,4,9,Ketchikan Gateway Borough                                   ,4,4,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,150,4,9,Kodiak Island Borough                                       ,1,1,319719,1,2,406701,0,0,0,0,0,0,1,1,319719,1,2,406701,0,0,0,0,0,0
202410,02,170,4,9,Matanuska-Susitna Borough                                   ,4,4,1665966,1,2,412839,0,0,0,1,5,778055,1,1,524980,0,0,0,0,0,0,0,0,0
202410,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,185,4,9,North Slope Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,188,4,9,Northwest Arctic Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,195,4,9,Petersburg Borough                                          ,1,1,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,220,4,9,Sitka City and Borough                                      ,1,1,217960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,230,4,9,Skagway Municipality                                        ,1,1,360000,0,0,0,1,3,270000,0,0,0,1,1,360000,0,0,0,1,3,270000,0,0,0
202410,02,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,282,4,9,Yakutat City and Borough                                    ,1,1,193167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,04,001,4,8,Apache County                                               ,13,13,1728865,1,2,371460,0,0,0,0,0,0,13,13,1728865,1,2,371460,0,0,0,0,0,0
202410,04,003,4,8,Cochise County                                              ,44,44,6275127,0,0,0,0,0,0,0,0,0,42,42,6078729,0,0,0,0,0,0,0,0,0
202410,04,005,4,8,Coconino County                                             ,21,21,11413936,0,0,0,0,0,0,3,113,4626400,10,10,7525844,0,0,0,0,0,0,3,113,4626400
202410,04,007,4,8,Gila County                                                 ,19,19,4651985,0,0,0,0,0,0,0,0,0,11,11,2095007,0,0,0,0,0,0,0,0,0
202410,04,009,4,8,Graham County                                               ,10,10,3630434,0,0,0,0,0,0,0,0,0,10,10,3630434,0,0,0,0,0,0,0,0,0
202410,04,011,4,8,Greenlee County                                             ,1,1,130210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,04,012,4,8,La Paz County                                               ,6,6,707750,0,0,0,0,0,0,0,0,0,5,5,600000,0,0,0,0,0,0,0,0,0
202410,04,013,4,8,Maricopa County                                             ,1939,1939,621862221,47,94,10146291,8,31,3562726,28,861,117527004,1912,1912,602636256,47,94,10146291,8,31,3562726,26,769,102209251
202410,04,015,4,8,Mohave County                                               ,218,218,43202466,10,20,1332514,0,0,0,0,0,0,214,214,42572409,10,20,1332514,0,0,0,0,0,0
202410,04,017,4,8,Navajo County                                               ,38,38,13303188,2,4,504972,0,0,0,1,5,708333,18,18,7224280,0,0,0,0,0,0,0,0,0
202410,04,019,4,8,Pima County                                                 ,341,341,120701138,3,6,813096,0,0,0,5,56,8578300,228,228,87600995,1,2,337647,0,0,0,1,8,1374954
202410,04,021,4,8,Pinal County                                                ,742,742,174830037,17,34,6506030,0,0,0,0,0,0,641,641,148414302,16,32,6146038,0,0,0,0,0,0
202410,04,023,4,8,Santa Cruz County                                           ,39,39,9905718,0,0,0,0,0,0,0,0,0,39,39,9905718,0,0,0,0,0,0,0,0,0
202410,04,025,4,8,Yavapai County                                              ,133,133,42471358,0,0,0,0,0,0,0,0,0,123,123,39415238,0,0,0,0,0,0,0,0,0
202410,04,027,4,8,Yuma County                                                 ,103,103,19896857,1,2,161852,0,0,0,2,24,3730344,100,100,19435716,1,2,161852,0,0,0,2,24,3730344
202410,05,001,3,7,Arkansas County                                             ,2,2,376433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,005,3,7,Baxter County                                               ,2,2,555000,2,4,800000,2,6,1200000,0,0,0,1,1,380000,2,4,800000,2,6,1200000,0,0,0
202410,05,007,3,7,Benton County                                               ,300,300,94878634,1,2,249820,4,16,3239428,1,5,281250,255,255,79886652,1,2,249820,4,16,3239428,0,0,0
202410,05,009,3,7,Boone County                                                ,2,2,203572,1,2,166667,0,0,0,1,14,1779069,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,015,3,7,Carroll County                                              ,1,1,297500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,017,3,7,Chicot County                                               ,1,1,79547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,019,3,7,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,021,3,7,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,023,3,7,Cleburne County                                             ,1,1,232663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,027,3,7,Columbia County                                             ,2,2,222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,029,3,7,Conway County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,031,3,7,Craighead County                                            ,54,54,8745794,4,8,550289,5,17,881111,1,6,340498,7,7,1559177,0,0,0,0,0,0,0,0,0
202410,05,033,3,7,Crawford County                                             ,5,5,1496995,1,2,150000,0,0,0,0,0,0,4,4,1210562,1,2,150000,0,0,0,0,0,0
202410,05,035,3,7,Crittenden County                                           ,15,15,3496621,0,0,0,0,0,0,0,0,0,14,14,3263500,0,0,0,0,0,0,0,0,0
202410,05,037,3,7,Cross County                                                ,2,2,27778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,043,3,7,Drew County                                                 ,0,0,0,1,2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,045,3,7,Faulkner County                                             ,28,28,7020844,0,0,0,0,0,0,2,42,6000000,25,25,6252923,0,0,0,0,0,0,2,42,6000000
202410,05,047,3,7,Franklin County                                             ,2,2,474897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,051,3,7,Garland County                                              ,6,6,1718473,0,0,0,0,0,0,0,0,0,5,5,1432965,0,0,0,0,0,0,0,0,0
202410,05,053,3,7,Grant County                                                ,2,2,311018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,055,3,7,Greene County                                               ,16,16,2966078,0,0,0,0,0,0,0,0,0,16,16,2966078,0,0,0,0,0,0,0,0,0
202410,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,059,3,7,Hot Spring County                                           ,1,1,287588,0,0,0,0,0,0,0,0,0,1,1,287588,0,0,0,0,0,0,0,0,0
202410,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,063,3,7,Independence County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,065,3,7,Izard County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,067,3,7,Jackson County                                              ,1,1,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,069,3,7,Jefferson County                                            ,4,4,1088558,1,2,258000,0,0,0,0,0,0,3,3,940000,1,2,258000,0,0,0,0,0,0
202410,05,071,3,7,Johnson County                                              ,1,1,210821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,075,3,7,Lawrence County                                             ,4,4,1145733,0,0,0,0,0,0,1,5,289231,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,077,3,7,Lee County                                                  ,1,1,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,079,3,7,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,083,3,7,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,085,3,7,Lonoke County                                               ,10,10,2381560,6,12,1080000,0,0,0,0,0,0,10,10,2381560,6,12,1080000,0,0,0,0,0,0
202410,05,087,3,7,Madison County                                              ,5,5,81900,0,0,0,0,0,0,0,0,0,5,5,81900,0,0,0,0,0,0,0,0,0
202410,05,089,3,7,Marion County                                               ,24,24,2310709,0,0,0,0,0,0,0,0,0,24,24,2310709,0,0,0,0,0,0,0,0,0
202410,05,091,3,7,Miller County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,093,3,7,Mississippi County                                          ,5,5,811049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,103,3,7,Ouachita County                                             ,0,0,0,1,2,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,111,3,7,Poinsett County                                             ,6,6,1854794,0,0,0,0,0,0,0,0,0,4,4,1430000,0,0,0,0,0,0,0,0,0
202410,05,113,3,7,Polk County                                                 ,1,1,209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,115,3,7,Pope County                                                 ,1,1,161025,0,0,0,1,3,200000,0,0,0,1,1,161025,0,0,0,0,0,0,0,0,0
202410,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,119,3,7,Pulaski County                                              ,106,106,29265073,0,0,0,0,0,0,0,0,0,106,106,29265073,0,0,0,0,0,0,0,0,0
202410,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,1,5,511320,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,123,3,7,St. Francis County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,125,3,7,Saline County                                               ,37,37,9979675,0,0,0,0,0,0,0,0,0,37,37,9979675,0,0,0,0,0,0,0,0,0
202410,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,131,3,7,Sebastian County                                            ,9,9,2361745,3,6,831600,0,0,0,0,0,0,7,7,1934320,3,6,831600,0,0,0,0,0,0
202410,05,133,3,7,Sevier County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,135,3,7,Sharp County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,137,3,7,Stone County                                                ,1,1,189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,139,3,7,Union County                                                ,2,2,259458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,141,3,7,Van Buren County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,143,3,7,Washington County                                           ,193,193,62406317,4,8,2151720,0,0,0,3,246,83147237,193,193,62406317,4,8,2151720,0,0,0,3,246,83147237
202410,05,145,3,7,White County                                                ,20,20,3270292,0,0,0,0,0,0,0,0,0,16,16,2895750,0,0,0,0,0,0,0,0,0
202410,05,147,3,7,Woodruff County                                             ,1,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,05,149,3,7,Yell County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,06,001,4,9,Alameda County                                              ,89,89,27075903,2,4,807500,1,4,1476060,8,66,18124843,62,62,19503365,1,2,500000,1,4,1476060,6,40,12763287
202410,06,003,4,9,Alpine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,06,005,4,9,Amador County                                               ,8,8,962559,0,0,0,0,0,0,0,0,0,8,8,962559,0,0,0,0,0,0,0,0,0
202410,06,007,4,9,Butte County                                                ,46,46,8644384,1,2,198100,0,0,0,0,0,0,25,25,4657656,1,2,198100,0,0,0,0,0,0
202410,06,009,4,9,Calaveras County                                            ,12,12,4257806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,06,011,4,9,Colusa County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,06,013,4,9,Contra Costa County                                         ,78,78,24165949,1,2,600000,0,0,0,1,6,1986080,63,63,17174526,1,2,600000,0,0,0,1,6,1986080
202410,06,015,4,9,Del Norte County                                            ,2,2,642264,1,2,529946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,06,017,4,9,El Dorado County                                            ,31,31,14614690,0,0,0,0,0,0,0,0,0,31,31,14614690,0,0,0,0,0,0,0,0,0
