Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202405,01,047,3,6,Dallas County                                               ,1,1,124868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,049,3,6,DeKalb County                                               ,2,2,436433,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
202405,01,051,3,6,Elmore County                                               ,7,7,2807943,0,0,0,0,0,0,0,0,0,1,1,1376825,0,0,0,0,0,0,0,0,0
202405,01,053,3,6,Escambia County                                             ,2,2,323088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,055,3,6,Etowah County                                               ,8,8,1805314,0,0,0,0,0,0,0,0,0,4,4,1244296,0,0,0,0,0,0,0,0,0
202405,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,061,3,6,Geneva County                                               ,1,1,125760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,063,3,6,Greene County                                               ,1,1,255041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,065,3,6,Hale County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,067,3,6,Henry County                                                ,2,2,460000,0,0,0,0,0,0,0,0,0,2,2,460000,0,0,0,0,0,0,0,0,0
202405,01,069,3,6,Houston County                                              ,32,32,9627849,0,0,0,0,0,0,3,48,4080000,18,18,6314530,0,0,0,0,0,0,3,48,4080000
202405,01,071,3,6,Jackson County                                              ,4,4,1253213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,073,3,6,Jefferson County                                            ,167,167,57404012,1,2,1182389,0,0,0,1,20,3166857,122,122,43833159,0,0,0,0,0,0,0,0,0
202405,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,077,3,6,Lauderdale County                                           ,9,9,979220,0,0,0,0,0,0,9,72,17254001,7,7,879220,0,0,0,0,0,0,9,72,17254001
202405,01,079,3,6,Lawrence County                                             ,1,1,141899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,081,3,6,Lee County                                                  ,159,159,49424596,1,2,134701,0,0,0,0,0,0,101,101,35213200,0,0,0,0,0,0,0,0,0
202405,01,083,3,6,Limestone County                                            ,42,42,12078709,0,0,0,0,0,0,0,0,0,42,42,12078709,0,0,0,0,0,0,0,0,0
202405,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,087,3,6,Macon County                                                ,2,2,820743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,089,3,6,Madison County                                              ,406,406,73575947,0,0,0,0,0,0,3,169,24460397,250,250,35648623,0,0,0,0,0,0,3,169,24460397
202405,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,095,3,6,Marshall County                                             ,17,17,3312216,0,0,0,0,0,0,0,0,0,12,12,2497500,0,0,0,0,0,0,0,0,0
202405,01,097,3,6,Mobile County                                               ,141,141,31632801,0,0,0,0,0,0,0,0,0,135,135,30602974,0,0,0,0,0,0,0,0,0
202405,01,099,3,6,Monroe County                                               ,0,0,0,0,0,0,0,0,0,1,5,1145833,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,101,3,6,Montgomery County                                           ,46,46,10714401,0,0,0,0,0,0,1,7,1138846,24,24,6232846,0,0,0,0,0,0,0,0,0
202405,01,103,3,6,Morgan County                                               ,19,19,4099720,0,0,0,1,3,135000,0,0,0,18,18,3851167,0,0,0,0,0,0,0,0,0
202405,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,107,3,6,Pickens County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,109,3,6,Pike County                                                 ,6,6,1968825,0,0,0,0,0,0,0,0,0,6,6,1968825,0,0,0,0,0,0,0,0,0
202405,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,113,3,6,Russell County                                              ,13,13,2241598,0,0,0,0,0,0,0,0,0,7,7,883066,0,0,0,0,0,0,0,0,0
202405,01,115,3,6,St. Clair County                                            ,48,48,14443808,0,0,0,0,0,0,0,0,0,39,39,9730533,0,0,0,0,0,0,0,0,0
202405,01,117,3,6,Shelby County                                               ,85,85,23469766,0,0,0,0,0,0,0,0,0,80,80,22036486,0,0,0,0,0,0,0,0,0
202405,01,119,3,6,Sumter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,121,3,6,Talladega County                                            ,8,8,1135101,0,0,0,0,0,0,0,0,0,8,8,1135101,0,0,0,0,0,0,0,0,0
202405,01,123,3,6,Tallapoosa County                                           ,13,13,9266583,0,0,0,0,0,0,0,0,0,12,12,8980149,0,0,0,0,0,0,0,0,0
202405,01,125,3,6,Tuscaloosa County                                           ,59,59,18602361,1,2,170656,1,3,342899,1,5,768941,20,20,6843307,0,0,0,0,0,0,0,0,0
202405,01,127,3,6,Walker County                                               ,6,6,696788,0,0,0,0,0,0,0,0,0,6,6,696788,0,0,0,0,0,0,0,0,0
202405,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,020,4,9,Anchorage Municipality                                      ,29,29,11354073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,050,4,9,Bethel Census Area                                          ,1,1,416234,0,0,0,0,0,0,1,131,24153217,1,1,416234,0,0,0,0,0,0,1,131,24153217
202405,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,063,4,9,Chugach Census Area                                         ,2,2,474774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,090,4,9,Fairbanks North Star Borough                                ,3,3,817100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,100,4,9,Haines Borough                                              ,1,1,248915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,105,4,9,Hoonah-Angoon Census Area                                   ,1,1,416234,0,0,0,0,0,0,0,0,0,1,1,416234,0,0,0,0,0,0,0,0,0
202405,02,110,4,9,Juneau City and Borough                                     ,3,3,637672,2,4,642631,0,0,0,0,0,0,3,3,637672,2,4,642631,0,0,0,0,0,0
202405,02,122,4,9,Kenai Peninsula Borough                                     ,11,11,7064434,1,2,249000,0,0,0,1,6,750000,9,9,6596614,1,2,249000,0,0,0,1,6,750000
202405,02,130,4,9,Ketchikan Gateway Borough                                   ,5,5,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,150,4,9,Kodiak Island Borough                                       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,170,4,9,Matanuska-Susitna Borough                                   ,3,3,1015671,1,2,412839,0,0,0,1,5,778055,2,2,638669,0,0,0,0,0,0,0,0,0
202405,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,185,4,9,North Slope Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,188,4,9,Northwest Arctic Borough                                    ,1,1,157924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,195,4,9,Petersburg Borough                                          ,1,1,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,220,4,9,Sitka City and Borough                                      ,1,1,217960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,230,4,9,Skagway Municipality                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,282,4,9,Yakutat City and Borough                                    ,1,1,193167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,04,001,4,8,Apache County                                               ,9,9,1852676,0,0,0,0,0,0,0,0,0,8,8,1584315,0,0,0,0,0,0,0,0,0
202405,04,003,4,8,Cochise County                                              ,39,39,6266603,0,0,0,0,0,0,0,0,0,37,37,6070205,0,0,0,0,0,0,0,0,0
202405,04,005,4,8,Coconino County                                             ,39,39,16709468,0,0,0,0,0,0,2,40,6215400,26,26,12114450,0,0,0,0,0,0,2,40,6215400
202405,04,007,4,8,Gila County                                                 ,21,21,6812347,1,2,197631,0,0,0,0,0,0,12,12,3935747,1,2,197631,0,0,0,0,0,0
202405,04,009,4,8,Graham County                                               ,12,12,4497161,0,0,0,0,0,0,0,0,0,12,12,4497161,0,0,0,0,0,0,0,0,0
202405,04,011,4,8,Greenlee County                                             ,1,1,130210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,04,012,4,8,La Paz County                                               ,4,4,457750,0,0,0,0,0,0,0,0,0,3,3,350000,0,0,0,0,0,0,0,0,0
202405,04,013,4,8,Maricopa County                                             ,1781,1781,587127054,107,214,30142631,3,10,2432954,16,230,40539299,1534,1534,521946511,102,204,29210421,3,10,2432954,13,132,22832834
202405,04,015,4,8,Mohave County                                               ,263,263,55487740,2,4,572115,1,3,234914,0,0,0,259,259,54857683,2,4,572115,0,0,0,0,0,0
202405,04,017,4,8,Navajo County                                               ,42,42,14964611,1,2,412839,0,0,0,1,5,708333,31,31,11105132,0,0,0,0,0,0,0,0,0
202405,04,019,4,8,Pima County                                                 ,375,375,127908303,4,8,1343915,0,0,0,6,82,12567523,193,193,69147379,1,2,329500,0,0,0,0,0,0
202405,04,021,4,8,Pinal County                                                ,959,959,203381979,4,8,1470093,0,0,0,1,5,818911,745,745,143835479,1,2,384127,0,0,0,0,0,0
202405,04,023,4,8,Santa Cruz County                                           ,36,36,9709122,0,0,0,0,0,0,0,0,0,36,36,9709122,0,0,0,0,0,0,0,0,0
202405,04,025,4,8,Yavapai County                                              ,168,168,46372627,6,12,731271,1,4,500000,0,0,0,158,158,43018662,6,12,731271,1,4,500000,0,0,0
202405,04,027,4,8,Yuma County                                                 ,112,112,17377838,0,0,0,0,0,0,0,0,0,101,101,15893611,0,0,0,0,0,0,0,0,0
202405,05,001,3,7,Arkansas County                                             ,2,2,376433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,005,3,7,Baxter County                                               ,1,1,286433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,007,3,7,Benton County                                               ,252,252,69970155,14,28,5537170,0,0,0,2,21,1637325,198,198,58599546,14,28,5537170,0,0,0,0,0,0
202405,05,009,3,7,Boone County                                                ,1,1,101786,0,0,0,0,0,0,2,72,8000000,0,0,0,0,0,0,0,0,0,2,72,8000000
202405,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,015,3,7,Carroll County                                              ,0,0,0,2,4,400000,0,0,0,0,0,0,0,0,0,2,4,400000,0,0,0,0,0,0
202405,05,017,3,7,Chicot County                                               ,1,1,79547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,019,3,7,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,021,3,7,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,023,3,7,Cleburne County                                             ,2,2,465326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,027,3,7,Columbia County                                             ,2,2,222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,029,3,7,Conway County                                               ,2,2,255439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,031,3,7,Craighead County                                            ,53,53,8128316,4,8,550289,5,17,881111,1,6,340498,1,1,287588,0,0,0,0,0,0,0,0,0
202405,05,033,3,7,Crawford County                                             ,2,2,323641,0,0,0,0,0,0,0,0,0,2,2,323641,0,0,0,0,0,0,0,0,0
202405,05,035,3,7,Crittenden County                                           ,5,5,1236241,0,0,0,0,0,0,0,0,0,3,3,770000,0,0,0,0,0,0,0,0,0
202405,05,037,3,7,Cross County                                                ,2,2,27778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,041,3,7,Desha County                                                ,1,1,355500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,043,3,7,Drew County                                                 ,0,0,0,1,2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,045,3,7,Faulkner County                                             ,23,23,5575454,1,2,208000,0,0,0,0,0,0,21,21,5048740,1,2,208000,0,0,0,0,0,0
202405,05,047,3,7,Franklin County                                             ,2,2,474897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,051,3,7,Garland County                                              ,4,4,4650053,0,0,0,0,0,0,0,0,0,3,3,4364545,0,0,0,0,0,0,0,0,0
202405,05,053,3,7,Grant County                                                ,3,3,466527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,055,3,7,Greene County                                               ,6,6,1825000,2,4,500000,0,0,0,0,0,0,6,6,1825000,2,4,500000,0,0,0,0,0,0
202405,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,059,3,7,Hot Spring County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,063,3,7,Independence County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,065,3,7,Izard County                                                ,2,2,31595,0,0,0,0,0,0,0,0,0,2,2,31595,0,0,0,0,0,0,0,0,0
202405,05,067,3,7,Jackson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,069,3,7,Jefferson County                                            ,3,3,396058,0,0,0,0,0,0,0,0,0,2,2,247500,0,0,0,0,0,0,0,0,0
202405,05,071,3,7,Johnson County                                              ,2,2,495510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,075,3,7,Lawrence County                                             ,5,5,1432167,0,0,0,0,0,0,1,5,289231,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,079,3,7,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,081,3,7,Little River County                                         ,1,1,206500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,083,3,7,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,085,3,7,Lonoke County                                               ,13,13,3657150,0,0,0,0,0,0,0,0,0,13,13,3657150,0,0,0,0,0,0,0,0,0
202405,05,087,3,7,Madison County                                              ,2,2,470000,0,0,0,0,0,0,0,0,0,2,2,470000,0,0,0,0,0,0,0,0,0
202405,05,089,3,7,Marion County                                               ,27,27,1684340,0,0,0,0,0,0,0,0,0,27,27,1684340,0,0,0,0,0,0,0,0,0
202405,05,091,3,7,Miller County                                               ,1,1,385000,0,0,0,0,0,0,0,0,0,1,1,385000,0,0,0,0,0,0,0,0,0
202405,05,093,3,7,Mississippi County                                          ,4,4,524616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,103,3,7,Ouachita County                                             ,0,0,0,1,2,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,111,3,7,Poinsett County                                             ,6,6,1145302,1,2,150000,1,4,280000,0,0,0,3,3,435000,1,2,150000,1,4,280000,0,0,0
202405,05,113,3,7,Polk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,115,3,7,Pope County                                                 ,6,6,1349690,0,0,0,0,0,0,0,0,0,4,4,953190,0,0,0,0,0,0,0,0,0
202405,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,119,3,7,Pulaski County                                              ,106,106,28882237,0,0,0,0,0,0,0,0,0,106,106,28882237,0,0,0,0,0,0,0,0,0
202405,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,123,3,7,St. Francis County                                          ,1,1,287588,0,0,0,0,0,0,0,0,0,1,1,287588,0,0,0,0,0,0,0,0,0
202405,05,125,3,7,Saline County                                               ,32,32,7697050,5,10,625000,0,0,0,0,0,0,32,32,7697050,5,10,625000,0,0,0,0,0,0
202405,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,131,3,7,Sebastian County                                            ,22,22,5144614,8,16,3291200,0,0,0,0,0,0,21,21,4858180,8,16,3291200,0,0,0,0,0,0
202405,05,133,3,7,Sevier County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,135,3,7,Sharp County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,137,3,7,Stone County                                                ,1,1,189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,139,3,7,Union County                                                ,3,3,434258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,141,3,7,Van Buren County                                            ,5,5,1686000,0,0,0,0,0,0,0,0,0,5,5,1686000,0,0,0,0,0,0,0,0,0
202405,05,143,3,7,Washington County                                           ,217,217,66743780,2,4,1284816,0,0,0,0,0,0,190,190,59772990,2,4,1284816,0,0,0,0,0,0
202405,05,145,3,7,White County                                                ,22,22,3985653,0,0,0,0,0,0,0,0,0,11,11,2379973,0,0,0,0,0,0,0,0,0
202405,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,05,149,3,7,Yell County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,06,001,4,9,Alameda County                                              ,66,66,18329103,2,4,807500,1,4,858638,5,113,26546008,50,50,13122891,1,2,500000,1,4,858638,3,89,21617696
202405,06,003,4,9,Alpine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,06,005,4,9,Amador County                                               ,9,9,1269360,0,0,0,0,0,0,0,0,0,7,7,799039,0,0,0,0,0,0,0,0,0
202405,06,007,4,9,Butte County                                                ,61,61,12159057,0,0,0,0,0,0,0,0,0,37,37,7602797,0,0,0,0,0,0,0,0,0
202405,06,009,4,9,Calaveras County                                            ,15,15,5175441,0,0,0,0,0,0,0,0,0,1,1,208000,0,0,0,0,0,0,0,0,0
202405,06,011,4,9,Colusa County                                               ,1,1,423218,1,2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,06,013,4,9,Contra Costa County                                         ,127,127,39951563,1,2,600000,0,0,0,0,0,0,120,120,35100444,1,2,600000,0,0,0,0,0,0
202405,06,015,4,9,Del Norte County                                            ,2,2,642264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202405,06,017,4,9,El Dorado County                                            ,56,56,26310255,0,0,0,0,0,0,0,0,0,55,55,25904476,0,0,0,0,0,0,0,0,0
202405,06,019,4,9,Fresno County                                               ,191,191,43780126,0,0,0,1,3,300000,4,22,3932245,174,174,37107665,0,0,0,0,0,0,2,12,2232102
