Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202302,01,049,3,6,DeKalb County                                               ,3,3,340000,0,0,0,0,0,0,0,0,0,3,3,340000,0,0,0,0,0,0,0,0,0
202302,01,051,3,6,Elmore County                                               ,10,10,2189379,0,0,0,0,0,0,0,0,0,9,9,1956250,0,0,0,0,0,0,0,0,0
202302,01,053,3,6,Escambia County                                             ,1,1,140857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,055,3,6,Etowah County                                               ,10,10,2017609,0,0,0,0,0,0,0,0,0,7,7,1557272,0,0,0,0,0,0,0,0,0
202302,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,061,3,6,Geneva County                                               ,1,1,125760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,063,3,6,Greene County                                               ,2,2,547408,0,0,0,0,0,0,0,0,0,2,2,547408,0,0,0,0,0,0,0,0,0
202302,01,065,3,6,Hale County                                                 ,11,11,998300,0,0,0,0,0,0,0,0,0,11,11,998300,0,0,0,0,0,0,0,0,0
202302,01,067,3,6,Henry County                                                ,5,5,1390000,0,0,0,0,0,0,0,0,0,5,5,1390000,0,0,0,0,0,0,0,0,0
202302,01,069,3,6,Houston County                                              ,21,21,6486739,0,0,0,0,0,0,0,0,0,14,14,4831891,0,0,0,0,0,0,0,0,0
202302,01,071,3,6,Jackson County                                              ,3,3,1004429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,073,3,6,Jefferson County                                            ,126,126,35220597,4,8,2251489,0,0,0,0,0,0,78,78,17961340,4,8,2251489,0,0,0,0,0,0
202302,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,077,3,6,Lauderdale County                                           ,7,7,656777,0,0,0,0,0,0,0,0,0,6,6,606777,0,0,0,0,0,0,0,0,0
202302,01,079,3,6,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,081,3,6,Lee County                                                  ,97,97,27780448,1,2,329728,0,0,0,1,21,2859457,73,73,21974215,0,0,0,0,0,0,0,0,0
202302,01,083,3,6,Limestone County                                            ,19,19,5796492,0,0,0,0,0,0,0,0,0,18,18,5628700,0,0,0,0,0,0,0,0,0
202302,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,087,3,6,Macon County                                                ,1,1,164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,089,3,6,Madison County                                              ,222,222,37579319,0,0,0,1,4,510000,9,350,70405051,115,115,11840401,0,0,0,1,4,510000,9,350,70405051
202302,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,095,3,6,Marshall County                                             ,7,7,2331165,0,0,0,0,0,0,0,0,0,2,2,750000,0,0,0,0,0,0,0,0,0
202302,01,097,3,6,Mobile County                                               ,59,59,14382928,0,0,0,0,0,0,0,0,0,55,55,13547000,0,0,0,0,0,0,0,0,0
202302,01,099,3,6,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,101,3,6,Montgomery County                                           ,17,17,4061203,0,0,0,0,0,0,0,0,0,17,17,4061203,0,0,0,0,0,0,0,0,0
202302,01,103,3,6,Morgan County                                               ,11,11,2534075,0,0,0,0,0,0,0,0,0,11,11,2534075,0,0,0,0,0,0,0,0,0
202302,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,107,3,6,Pickens County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,109,3,6,Pike County                                                 ,4,4,635000,0,0,0,0,0,0,0,0,0,4,4,635000,0,0,0,0,0,0,0,0,0
202302,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,113,3,6,Russell County                                              ,13,13,1757283,0,0,0,0,0,0,0,0,0,13,13,1757283,0,0,0,0,0,0,0,0,0
202302,01,115,3,6,St. Clair County                                            ,17,17,4134351,0,0,0,0,0,0,0,0,0,13,13,3426279,0,0,0,0,0,0,0,0,0
202302,01,117,3,6,Shelby County                                               ,68,68,19039690,0,0,0,0,0,0,0,0,0,56,56,15001392,0,0,0,0,0,0,0,0,0
202302,01,119,3,6,Sumter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,121,3,6,Talladega County                                            ,7,7,1188440,0,0,0,0,0,0,0,0,0,7,7,1188440,0,0,0,0,0,0,0,0,0
202302,01,123,3,6,Tallapoosa County                                           ,16,16,7559484,0,0,0,0,0,0,1,6,824792,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,125,3,6,Tuscaloosa County                                           ,39,39,10804192,0,0,0,3,10,753500,1,65,10768592,13,13,4168751,0,0,0,0,0,0,0,0,0
202302,01,127,3,6,Walker County                                               ,10,10,1816000,0,0,0,0,0,0,0,0,0,10,10,1816000,0,0,0,0,0,0,0,0,0
202302,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,020,4,9,Anchorage Municipality                                      ,38,38,12079297,0,0,0,1,3,517569,1,23,3487826,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,050,4,9,Bethel Census Area                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,063,4,9,Chugach Census Area                                         ,1,1,200764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,090,4,9,Fairbanks North Star Borough                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,100,4,9,Haines Borough                                              ,1,1,173135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,110,4,9,Juneau City and Borough                                     ,2,2,379012,0,0,0,0,0,0,0,0,0,2,2,379012,0,0,0,0,0,0,0,0,0
202302,02,122,4,9,Kenai Peninsula Borough                                     ,1,1,233995,1,2,450000,0,0,0,0,0,0,0,0,0,1,2,450000,0,0,0,0,0,0
202302,02,130,4,9,Ketchikan Gateway Borough                                   ,1,1,294876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,150,4,9,Kodiak Island Borough                                       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,170,4,9,Matanuska-Susitna Borough                                   ,6,6,919425,0,0,0,0,0,0,0,0,0,6,6,919425,0,0,0,0,0,0,0,0,0
202302,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,185,4,9,North Slope Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,188,4,9,Northwest Arctic Borough                                    ,1,1,119769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,195,4,9,Petersburg Borough                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,220,4,9,Sitka City and Borough                                      ,1,1,217558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,230,4,9,Skagway Municipality                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,282,4,9,Yakutat City and Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,04,001,4,8,Apache County                                               ,6,6,1406670,0,0,0,0,0,0,0,0,0,5,5,1317884,0,0,0,0,0,0,0,0,0
202302,04,003,4,8,Cochise County                                              ,29,29,4267790,0,0,0,0,0,0,0,0,0,28,28,3957328,0,0,0,0,0,0,0,0,0
202302,04,005,4,8,Coconino County                                             ,21,21,7230466,0,0,0,0,0,0,3,18,1002480,8,8,4239765,0,0,0,0,0,0,3,18,1002480
202302,04,007,4,8,Gila County                                                 ,9,9,2827155,0,0,0,0,0,0,0,0,0,8,8,2522276,0,0,0,0,0,0,0,0,0
202302,04,009,4,8,Graham County                                               ,21,21,6624974,0,0,0,0,0,0,0,0,0,21,21,6624974,0,0,0,0,0,0,0,0,0
202302,04,011,4,8,Greenlee County                                             ,1,1,308778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,04,012,4,8,La Paz County                                               ,5,5,557750,0,0,0,0,0,0,0,0,0,4,4,450000,0,0,0,0,0,0,0,0,0
202302,04,013,4,8,Maricopa County                                             ,979,979,301153425,19,38,2840109,0,0,0,18,2306,334200216,951,951,286277106,18,36,2580429,0,0,0,17,2154,307641842
202302,04,015,4,8,Mohave County                                               ,84,84,23900970,3,6,600000,0,0,0,0,0,0,84,84,23900970,3,6,600000,0,0,0,0,0,0
202302,04,017,4,8,Navajo County                                               ,25,25,7153123,0,0,0,0,0,0,0,0,0,10,10,3370860,0,0,0,0,0,0,0,0,0
202302,04,019,4,8,Pima County                                                 ,246,246,71037118,19,38,3712159,0,0,0,13,158,22203686,194,194,57868889,18,36,3474483,0,0,0,9,72,9296973
202302,04,021,4,8,Pinal County                                                ,380,380,85249482,1,2,213844,0,0,0,2,19,1386877,186,186,34759692,1,2,213844,0,0,0,0,0,0
202302,04,023,4,8,Santa Cruz County                                           ,23,23,6155320,0,0,0,0,0,0,0,0,0,23,23,6155320,0,0,0,0,0,0,0,0,0
202302,04,025,4,8,Yavapai County                                              ,92,92,26001993,1,2,259721,0,0,0,0,0,0,86,86,24048566,1,2,259721,0,0,0,0,0,0
202302,04,027,4,8,Yuma County                                                 ,74,74,12619510,0,0,0,0,0,0,1,18,925989,42,42,6506674,0,0,0,0,0,0,0,0,0
202302,05,001,3,7,Arkansas County                                             ,2,2,139999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,005,3,7,Baxter County                                               ,1,1,131923,7,14,1848000,0,0,0,0,0,0,0,0,0,7,14,1848000,0,0,0,0,0,0
202302,05,007,3,7,Benton County                                               ,268,268,76133417,6,12,2961336,0,0,0,9,160,21171197,228,228,67675080,6,12,2961336,0,0,0,5,120,18065830
202302,05,009,3,7,Boone County                                                ,1,1,101786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,011,3,7,Bradley County                                              ,1,1,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,015,3,7,Carroll County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,017,3,7,Chicot County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,019,3,7,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,021,3,7,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,023,3,7,Cleburne County                                             ,2,2,295000,0,0,0,0,0,0,0,0,0,2,2,295000,0,0,0,0,0,0,0,0,0
202302,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,027,3,7,Columbia County                                             ,1,1,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,029,3,7,Conway County                                               ,1,1,127772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,031,3,7,Craighead County                                            ,33,33,4997047,3,6,412765,4,14,725428,1,11,624736,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,033,3,7,Crawford County                                             ,6,6,1111708,16,32,2460000,0,0,0,0,0,0,6,6,1111708,16,32,2460000,0,0,0,0,0,0
202302,05,035,3,7,Crittenden County                                           ,3,3,883118,0,0,0,0,0,0,0,0,0,2,2,650000,0,0,0,0,0,0,0,0,0
202302,05,037,3,7,Cross County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,043,3,7,Drew County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,045,3,7,Faulkner County                                             ,19,19,5886915,0,0,0,0,0,0,0,0,0,19,19,5886915,0,0,0,0,0,0,0,0,0
202302,05,047,3,7,Franklin County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,051,3,7,Garland County                                              ,7,7,2543012,3,6,720000,0,0,0,0,0,0,7,7,2543012,3,6,720000,0,0,0,0,0,0
202302,05,053,3,7,Grant County                                                ,2,2,312956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,055,3,7,Greene County                                               ,4,4,658000,0,0,0,0,0,0,0,0,0,4,4,658000,0,0,0,0,0,0,0,0,0
202302,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,059,3,7,Hot Spring County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,063,3,7,Independence County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,065,3,7,Izard County                                                ,1,1,144878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,067,3,7,Jackson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,069,3,7,Jefferson County                                            ,1,1,149516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,071,3,7,Johnson County                                              ,1,1,99520,0,0,0,0,0,0,0,0,0,1,1,99520,0,0,0,0,0,0,0,0,0
202302,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,075,3,7,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,079,3,7,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,083,3,7,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,085,3,7,Lonoke County                                               ,10,10,1586506,0,0,0,0,0,0,0,0,0,4,4,842880,0,0,0,0,0,0,0,0,0
202302,05,087,3,7,Madison County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,089,3,7,Marion County                                               ,23,23,2284823,0,0,0,0,0,0,0,0,0,22,22,2172323,0,0,0,0,0,0,0,0,0
202302,05,091,3,7,Miller County                                               ,1,1,280000,0,0,0,0,0,0,0,0,0,1,1,280000,0,0,0,0,0,0,0,0,0
202302,05,093,3,7,Mississippi County                                          ,4,4,619312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,095,3,7,Monroe County                                               ,1,1,58854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,103,3,7,Ouachita County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,111,3,7,Poinsett County                                             ,4,4,609286,2,4,364500,0,0,0,0,0,0,3,3,470000,1,2,227000,0,0,0,0,0,0
202302,05,113,3,7,Polk County                                                 ,1,1,209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,115,3,7,Pope County                                                 ,3,3,231500,0,0,0,0,0,0,0,0,0,2,2,99000,0,0,0,0,0,0,0,0,0
202302,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,119,3,7,Pulaski County                                              ,49,49,16737555,6,12,1145000,0,0,0,0,0,0,43,43,14644292,6,12,1145000,0,0,0,0,0,0
202302,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,123,3,7,St. Francis County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,125,3,7,Saline County                                               ,20,20,5371955,2,4,330000,0,0,0,0,0,0,20,20,5371955,2,4,330000,0,0,0,0,0,0
202302,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,131,3,7,Sebastian County                                            ,23,23,7974503,0,0,0,0,0,0,0,0,0,23,23,7974503,0,0,0,0,0,0,0,0,0
202302,05,133,3,7,Sevier County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,135,3,7,Sharp County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,137,3,7,Stone County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,139,3,7,Union County                                                ,2,2,238735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,141,3,7,Van Buren County                                            ,1,1,361786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,143,3,7,Washington County                                           ,85,85,26049024,0,0,0,0,0,0,5,80,16855245,62,62,20362001,0,0,0,0,0,0,5,80,16855245
202302,05,145,3,7,White County                                                ,11,11,1909410,0,0,0,0,0,0,0,0,0,2,2,700000,0,0,0,0,0,0,0,0,0
202302,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,05,149,3,7,Yell County                                                 ,1,1,175000,0,0,0,0,0,0,0,0,0,1,1,175000,0,0,0,0,0,0,0,0,0
202302,06,001,4,9,Alameda County                                              ,81,81,24448598,0,0,0,0,0,0,6,61,15838941,61,61,17527077,0,0,0,0,0,0,3,23,8227686
202302,06,003,4,9,Alpine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,06,005,4,9,Amador County                                               ,6,6,1437788,0,0,0,0,0,0,0,0,0,2,2,450000,0,0,0,0,0,0,0,0,0
202302,06,007,4,9,Butte County                                                ,43,43,7759960,1,2,182528,0,0,0,0,0,0,43,43,7759960,1,2,182528,0,0,0,0,0,0
202302,06,009,4,9,Calaveras County                                            ,8,8,2691542,0,0,0,0,0,0,0,0,0,1,1,244755,0,0,0,0,0,0,0,0,0
202302,06,011,4,9,Colusa County                                               ,1,1,446744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,06,013,4,9,Contra Costa County                                         ,122,122,40358807,0,0,0,1,3,900000,6,39,10410047,72,72,26716971,0,0,0,1,3,900000,4,24,8281376
202302,06,015,4,9,Del Norte County                                            ,2,2,510958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202302,06,017,4,9,El Dorado County                                            ,38,38,21061640,0,0,0,0,0,0,0,0,0,38,38,21061640,0,0,0,0,0,0,0,0,0
202302,06,019,4,9,Fresno County                                               ,98,98,29430856,0,0,0,0,0,0,1,20,3163268,49,49,14232757,0,0,0,0,0,0,0,0,0
202302,06,021,4,9,Glenn County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
