Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202206,01,049,3,6,DeKalb County                                               ,7,7,520000,0,0,0,0,0,0,0,0,0,7,7,520000,0,0,0,0,0,0,0,0,0
202206,01,051,3,6,Elmore County                                               ,7,7,1982861,0,0,0,0,0,0,0,0,0,5,5,1572065,0,0,0,0,0,0,0,0,0
202206,01,053,3,6,Escambia County                                             ,1,1,129876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,055,3,6,Etowah County                                               ,15,15,3108273,0,0,0,0,0,0,0,0,0,7,7,1903630,0,0,0,0,0,0,0,0,0
202206,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,061,3,6,Geneva County                                               ,2,2,382160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,063,3,6,Greene County                                               ,1,1,104333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,065,3,6,Hale County                                                 ,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
202206,01,067,3,6,Henry County                                                ,3,3,964450,0,0,0,0,0,0,0,0,0,3,3,964450,0,0,0,0,0,0,0,0,0
202206,01,069,3,6,Houston County                                              ,17,17,4082218,0,0,0,0,0,0,0,0,0,4,4,1143326,0,0,0,0,0,0,0,0,0
202206,01,071,3,6,Jackson County                                              ,4,4,1339239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,073,3,6,Jefferson County                                            ,247,247,74320432,0,0,0,0,0,0,0,0,0,211,211,58569865,0,0,0,0,0,0,0,0,0
202206,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,077,3,6,Lauderdale County                                           ,8,8,940673,0,0,0,0,0,0,0,0,0,7,7,890673,0,0,0,0,0,0,0,0,0
202206,01,079,3,6,Lawrence County                                             ,1,1,122439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,081,3,6,Lee County                                                  ,92,92,28523660,1,2,329728,0,0,0,4,36,9159457,57,57,20056237,0,0,0,0,0,0,3,15,6300000
202206,01,083,3,6,Limestone County                                            ,39,39,9904144,0,0,0,0,0,0,0,0,0,38,38,9736352,0,0,0,0,0,0,0,0,0
202206,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,087,3,6,Macon County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,089,3,6,Madison County                                              ,291,291,52141914,0,0,0,0,0,0,8,147,18321073,17,17,6327101,0,0,0,0,0,0,0,0,0
202206,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,093,3,6,Marion County                                               ,2,2,506434,0,0,0,0,0,0,0,0,0,2,2,506434,0,0,0,0,0,0,0,0,0
202206,01,095,3,6,Marshall County                                             ,24,24,4341971,0,0,0,0,0,0,0,0,0,15,15,2019300,0,0,0,0,0,0,0,0,0
202206,01,097,3,6,Mobile County                                               ,86,86,20533624,0,0,0,0,0,0,0,0,0,36,36,8945378,0,0,0,0,0,0,0,0,0
202206,01,099,3,6,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,101,3,6,Montgomery County                                           ,71,71,16150235,0,0,0,0,0,0,0,0,0,71,71,16150235,0,0,0,0,0,0,0,0,0
202206,01,103,3,6,Morgan County                                               ,50,50,12648700,0,0,0,0,0,0,0,0,0,50,50,12648700,0,0,0,0,0,0,0,0,0
202206,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,107,3,6,Pickens County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,109,3,6,Pike County                                                 ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
202206,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,113,3,6,Russell County                                              ,5,5,1263024,0,0,0,0,0,0,0,0,0,5,5,1263024,0,0,0,0,0,0,0,0,0
202206,01,115,3,6,St. Clair County                                            ,19,19,3494039,0,0,0,0,0,0,0,0,0,14,14,2722252,0,0,0,0,0,0,0,0,0
202206,01,117,3,6,Shelby County                                               ,65,65,22220304,0,0,0,0,0,0,0,0,0,61,61,21312700,0,0,0,0,0,0,0,0,0
202206,01,119,3,6,Sumter County                                               ,1,1,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,121,3,6,Talladega County                                            ,5,5,691665,0,0,0,0,0,0,0,0,0,4,4,544940,0,0,0,0,0,0,0,0,0
202206,01,123,3,6,Tallapoosa County                                           ,15,15,8022258,0,0,0,0,0,0,0,0,0,15,15,8022258,0,0,0,0,0,0,0,0,0
202206,01,125,3,6,Tuscaloosa County                                           ,66,66,17410564,0,0,0,3,12,904200,2,67,11099933,29,29,7972315,0,0,0,0,0,0,0,0,0
202206,01,127,3,6,Walker County                                               ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
202206,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,020,4,9,Anchorage Municipality                                      ,64,64,20344079,0,0,0,1,4,690092,2,28,4246049,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,050,4,9,Bethel Census Area                                          ,1,1,337086,0,0,0,0,0,0,0,0,0,1,1,337086,0,0,0,0,0,0,0,0,0
202206,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,090,4,9,Fairbanks North Star Borough                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,100,4,9,Haines Borough                                              ,1,1,173135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,110,4,9,Juneau City and Borough                                     ,5,5,1067866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,122,4,9,Kenai Peninsula Borough                                     ,9,9,3481824,0,0,0,0,0,0,0,0,0,6,6,2717000,0,0,0,0,0,0,0,0,0
202206,02,130,4,9,Ketchikan Gateway Borough                                   ,4,4,1179502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,150,4,9,Kodiak Island Borough                                       ,1,1,319013,0,0,0,0,0,0,0,0,0,1,1,319013,0,0,0,0,0,0,0,0,0
202206,02,158,4,9,Kusilvak Census Area                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,170,4,9,Matanuska-Susitna Borough                                   ,4,4,922013,0,0,0,0,0,0,0,0,0,3,3,616630,0,0,0,0,0,0,0,0,0
202206,02,180,4,9,Nome Census Area                                            ,1,1,172414,1,2,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,185,4,9,North Slope Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,188,4,9,Northwest Arctic Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,195,4,9,Petersburg Borough                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,220,4,9,Sitka City and Borough                                      ,1,1,217558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,230,4,9,Skagway Municipality                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,261,4,9,Valdez-Cordova Census Area                                  ,2,2,483264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,275,4,9,Wrangell City and Borough                                   ,1,1,424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,282,4,9,Yakutat City and Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,04,001,4,8,Apache County                                               ,16,16,3195027,0,0,0,0,0,0,0,0,0,10,10,2077496,0,0,0,0,0,0,0,0,0
202206,04,003,4,8,Cochise County                                              ,36,36,5092611,1,2,275006,0,0,0,0,0,0,33,33,4386157,0,0,0,0,0,0,0,0,0
202206,04,005,4,8,Coconino County                                             ,35,35,12477496,0,0,0,0,0,0,0,0,0,35,35,12477496,0,0,0,0,0,0,0,0,0
202206,04,007,4,8,Gila County                                                 ,29,29,3609306,0,0,0,0,0,0,0,0,0,28,28,3304427,0,0,0,0,0,0,0,0,0
202206,04,009,4,8,Graham County                                               ,15,15,2938335,1,2,370298,0,0,0,0,0,0,5,5,1224172,1,2,370298,0,0,0,0,0,0
202206,04,011,4,8,Greenlee County                                             ,2,2,617556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,04,012,4,8,La Paz County                                               ,4,4,1119008,0,0,0,0,0,0,0,0,0,3,3,1011258,0,0,0,0,0,0,0,0,0
202206,04,013,4,8,Maricopa County                                             ,1648,1648,514317589,35,70,4308596,30,102,31975606,46,1714,218318976,1601,1601,490649305,35,70,4308596,30,102,31975606,44,1527,185645187
202206,04,015,4,8,Mohave County                                               ,190,190,58128200,11,22,1690684,0,0,0,0,0,0,189,189,58031286,11,22,1690684,0,0,0,0,0,0
202206,04,017,4,8,Navajo County                                               ,70,70,18754762,0,0,0,0,0,0,0,0,0,9,9,2435335,0,0,0,0,0,0,0,0,0
202206,04,019,4,8,Pima County                                                 ,297,297,95342724,3,6,713029,0,0,0,16,405,41119046,170,170,61658021,0,0,0,0,0,0,10,300,25360850
202206,04,021,4,8,Pinal County                                                ,600,600,135540481,2,4,527533,0,0,0,0,0,0,341,341,63822383,2,4,527533,0,0,0,0,0,0
202206,04,023,4,8,Santa Cruz County                                           ,30,30,9236539,1,2,211988,1,4,496860,0,0,0,30,30,9236539,1,2,211988,1,4,496860,0,0,0
202206,04,025,4,8,Yavapai County                                              ,161,161,65056310,3,6,974471,0,0,0,0,0,0,151,151,61621244,3,6,974471,0,0,0,0,0,0
202206,04,027,4,8,Yuma County                                                 ,65,65,10823829,0,0,0,0,0,0,0,0,0,65,65,10823829,0,0,0,0,0,0,0,0,0
202206,05,001,3,7,Arkansas County                                             ,2,2,179998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,005,3,7,Baxter County                                               ,4,4,681346,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
202206,05,007,3,7,Benton County                                               ,405,405,121920463,21,42,5881865,3,11,1575305,3,41,3190129,324,324,104025500,21,42,5881865,3,11,1575305,0,0,0
202206,05,009,3,7,Boone County                                                ,1,1,101786,4,8,925000,0,0,0,0,0,0,0,0,0,4,8,925000,0,0,0,0,0,0
202206,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,015,3,7,Carroll County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,017,3,7,Chicot County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,019,3,7,Clark County                                                ,2,2,670740,0,0,0,0,0,0,0,0,0,2,2,670740,0,0,0,0,0,0,0,0,0
202206,05,021,3,7,Clay County                                                 ,1,1,110000,0,0,0,1,3,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,023,3,7,Cleburne County                                             ,1,1,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,027,3,7,Columbia County                                             ,1,1,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,029,3,7,Conway County                                               ,2,2,228772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,031,3,7,Craighead County                                            ,67,67,11444094,4,8,550354,5,17,880877,2,10,567942,20,20,4311659,0,0,0,0,0,0,0,0,0
202206,05,033,3,7,Crawford County                                             ,10,10,1203000,0,0,0,0,0,0,0,0,0,10,10,1203000,0,0,0,0,0,0,0,0,0
202206,05,035,3,7,Crittenden County                                           ,17,17,4201462,0,0,0,0,0,0,0,0,0,16,16,3968344,0,0,0,0,0,0,0,0,0
202206,05,037,3,7,Cross County                                                ,1,1,105000,1,2,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,043,3,7,Drew County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,045,3,7,Faulkner County                                             ,56,56,10015641,5,10,909944,0,0,0,1,21,1182615,9,9,2137000,1,2,225000,0,0,0,0,0,0
202206,05,047,3,7,Franklin County                                             ,1,1,92500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,051,3,7,Garland County                                              ,6,6,2180000,0,0,0,0,0,0,0,0,0,6,6,2180000,0,0,0,0,0,0,0,0,0
202206,05,053,3,7,Grant County                                                ,3,3,469434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,055,3,7,Greene County                                               ,15,15,2766038,9,18,1772878,15,57,4172430,0,0,0,15,15,2766038,9,18,1772878,15,57,4172430,0,0,0
202206,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,059,3,7,Hot Spring County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,063,3,7,Independence County                                         ,1,1,50000,1,2,130000,1,3,250000,0,0,0,1,1,50000,1,2,130000,1,3,250000,0,0,0
202206,05,065,3,7,Izard County                                                ,1,1,144878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,067,3,7,Jackson County                                              ,2,2,244260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,069,3,7,Jefferson County                                            ,1,1,149516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,071,3,7,Johnson County                                              ,4,4,643091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,075,3,7,Lawrence County                                             ,2,2,244167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,079,3,7,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,083,3,7,Logan County                                                ,1,1,168500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,085,3,7,Lonoke County                                               ,12,12,2368043,0,0,0,0,0,0,4,64,7871400,2,2,1056480,0,0,0,0,0,0,4,64,7871400
202206,05,087,3,7,Madison County                                              ,2,2,450000,0,0,0,0,0,0,0,0,0,2,2,450000,0,0,0,0,0,0,0,0,0
202206,05,089,3,7,Marion County                                               ,16,16,1537000,0,0,0,0,0,0,0,0,0,16,16,1537000,0,0,0,0,0,0,0,0,0
202206,05,091,3,7,Miller County                                               ,3,3,716265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,093,3,7,Mississippi County                                          ,4,4,524615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,103,3,7,Ouachita County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,111,3,7,Poinsett County                                             ,8,8,996886,1,2,137500,0,0,0,0,0,0,7,7,857600,0,0,0,0,0,0,0,0,0
202206,05,113,3,7,Polk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,115,3,7,Pope County                                                 ,11,11,1545196,0,0,0,0,0,0,0,0,0,9,9,1342985,0,0,0,0,0,0,0,0,0
202206,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,119,3,7,Pulaski County                                              ,60,60,26824354,0,0,0,2,7,1051834,3,210,25064039,60,60,26824354,0,0,0,2,7,1051834,3,210,25064039
202206,05,121,3,7,Randolph County                                             ,3,3,235862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,123,3,7,St. Francis County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,125,3,7,Saline County                                               ,41,41,9853348,0,0,0,0,0,0,0,0,0,40,40,9614104,0,0,0,0,0,0,0,0,0
202206,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,131,3,7,Sebastian County                                            ,17,17,3531880,0,0,0,0,0,0,0,0,0,17,17,3531880,0,0,0,0,0,0,0,0,0
202206,05,133,3,7,Sevier County                                               ,1,1,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,135,3,7,Sharp County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,137,3,7,Stone County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,139,3,7,Union County                                                ,2,2,238735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,141,3,7,Van Buren County                                            ,1,1,361786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,143,3,7,Washington County                                           ,135,135,42956792,11,22,8023693,2,6,2000129,0,0,0,97,97,33007629,11,22,8023693,2,6,2000129,0,0,0
202206,05,145,3,7,White County                                                ,13,13,1952546,0,0,0,0,0,0,0,0,0,2,2,320000,0,0,0,0,0,0,0,0,0
202206,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,05,149,3,7,Yell County                                                 ,3,3,345000,0,0,0,0,0,0,0,0,0,3,3,345000,0,0,0,0,0,0,0,0,0
202206,06,001,4,9,Alameda County                                              ,82,82,23094772,1,2,562500,0,0,0,10,742,160138286,32,32,8658652,1,2,562500,0,0,0,4,645,140343696
202206,06,003,4,9,Alpine County                                               ,1,1,512748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,06,005,4,9,Amador County                                               ,18,18,4278399,0,0,0,0,0,0,0,0,0,8,8,1808929,0,0,0,0,0,0,0,0,0
202206,06,007,4,9,Butte County                                                ,105,105,22018774,0,0,0,0,0,0,14,272,28707521,85,85,18045845,0,0,0,0,0,0,14,272,28707521
202206,06,009,4,9,Calaveras County                                            ,15,15,7633666,0,0,0,0,0,0,0,0,0,15,15,7633666,0,0,0,0,0,0,0,0,0
202206,06,011,4,9,Colusa County                                               ,5,5,1100228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,06,013,4,9,Contra Costa County                                         ,149,149,36574897,1,2,646524,0,0,0,7,40,10876190,108,108,25790552,1,2,646524,0,0,0,7,40,10876190
202206,06,015,4,9,Del Norte County                                            ,3,3,818479,1,2,416699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,06,017,4,9,El Dorado County                                            ,51,51,18261198,0,0,0,0,0,0,0,0,0,51,51,18261198,0,0,0,0,0,0,0,0,0
