Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202202,01,049,3,6,DeKalb County                                               ,3,3,420000,0,0,0,0,0,0,0,0,0,2,2,320000,0,0,0,0,0,0,0,0,0
202202,01,051,3,6,Elmore County                                               ,15,15,2844989,0,0,0,0,0,0,0,0,0,13,13,2492322,0,0,0,0,0,0,0,0,0
202202,01,053,3,6,Escambia County                                             ,1,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,055,3,6,Etowah County                                               ,21,21,2843279,0,0,0,0,0,0,0,0,0,12,12,1779628,0,0,0,0,0,0,0,0,0
202202,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,061,3,6,Geneva County                                               ,1,1,125760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,063,3,6,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,065,3,6,Hale County                                                 ,31,31,3072610,0,0,0,0,0,0,0,0,0,31,31,3072610,0,0,0,0,0,0,0,0,0
202202,01,067,3,6,Henry County                                                ,1,1,450000,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
202202,01,069,3,6,Houston County                                              ,24,24,6531885,0,0,0,0,0,0,0,0,0,12,12,3810609,0,0,0,0,0,0,0,0,0
202202,01,071,3,6,Jackson County                                              ,5,5,1280580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,073,3,6,Jefferson County                                            ,135,135,43929087,0,0,0,0,0,0,0,0,0,74,74,19732773,0,0,0,0,0,0,0,0,0
202202,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,077,3,6,Lauderdale County                                           ,10,10,1071409,0,0,0,0,0,0,0,0,0,9,9,1021409,0,0,0,0,0,0,0,0,0
202202,01,079,3,6,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,081,3,6,Lee County                                                  ,121,121,31476972,1,2,429270,0,0,0,5,77,11196224,24,24,6416840,0,0,0,0,0,0,0,0,0
202202,01,083,3,6,Limestone County                                            ,61,61,14875870,0,0,0,0,0,0,0,0,0,61,61,14875870,0,0,0,0,0,0,0,0,0
202202,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,087,3,6,Macon County                                                ,1,1,216929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,089,3,6,Madison County                                              ,362,362,64886421,1,2,168555,0,0,0,1,6,700420,47,47,13940567,0,0,0,0,0,0,0,0,0
202202,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,095,3,6,Marshall County                                             ,15,15,2891936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,097,3,6,Mobile County                                               ,62,62,14711903,0,0,0,0,0,0,0,0,0,57,57,14022889,0,0,0,0,0,0,0,0,0
202202,01,099,3,6,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,101,3,6,Montgomery County                                           ,49,49,9915673,0,0,0,1,3,277200,1,5,420000,22,22,5890285,0,0,0,0,0,0,0,0,0
202202,01,103,3,6,Morgan County                                               ,24,24,7498255,0,0,0,0,0,0,0,0,0,17,17,6123734,0,0,0,0,0,0,0,0,0
202202,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,107,3,6,Pickens County                                              ,1,1,123000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,109,3,6,Pike County                                                 ,6,6,1400000,0,0,0,0,0,0,0,0,0,6,6,1400000,0,0,0,0,0,0,0,0,0
202202,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,113,3,6,Russell County                                              ,23,23,5430832,0,0,0,0,0,0,0,0,0,23,23,5430832,0,0,0,0,0,0,0,0,0
202202,01,115,3,6,St. Clair County                                            ,34,34,6001119,0,0,0,0,0,0,0,0,0,30,30,5372753,0,0,0,0,0,0,0,0,0
202202,01,117,3,6,Shelby County                                               ,87,87,25742413,0,0,0,0,0,0,0,0,0,68,68,19796602,0,0,0,0,0,0,0,0,0
202202,01,119,3,6,Sumter County                                               ,1,1,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,121,3,6,Talladega County                                            ,3,3,478684,0,0,0,0,0,0,0,0,0,3,3,478684,0,0,0,0,0,0,0,0,0
202202,01,123,3,6,Tallapoosa County                                           ,15,15,6333128,0,0,0,0,0,0,0,0,0,1,1,645647,0,0,0,0,0,0,0,0,0
202202,01,125,3,6,Tuscaloosa County                                           ,51,51,15986646,1,2,359875,0,0,0,0,0,0,45,45,14662479,1,2,359875,0,0,0,0,0,0
202202,01,127,3,6,Walker County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,129,3,6,Washington County                                           ,1,1,178333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,133,3,6,Winston County                                              ,1,1,117500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,020,4,9,Anchorage Municipality                                      ,66,66,21117882,0,0,0,1,4,688376,2,20,3004508,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,050,4,9,Bethel Census Area                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,090,4,9,Fairbanks North Star Borough                                ,1,1,337746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,100,4,9,Haines Borough                                              ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
202202,02,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,110,4,9,Juneau City and Borough                                     ,6,6,953359,0,0,0,0,0,0,0,0,0,6,6,953359,0,0,0,0,0,0,0,0,0
202202,02,122,4,9,Kenai Peninsula Borough                                     ,3,3,710267,1,2,300000,0,0,0,0,0,0,0,0,0,1,2,300000,0,0,0,0,0,0
202202,02,130,4,9,Ketchikan Gateway Borough                                   ,3,3,866849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,150,4,9,Kodiak Island Borough                                       ,1,1,813946,0,0,0,0,0,0,0,0,0,1,1,813946,0,0,0,0,0,0,0,0,0
202202,02,170,4,9,Matanuska-Susitna Borough                                   ,3,3,841422,0,0,0,0,0,0,0,0,0,2,2,544588,0,0,0,0,0,0,0,0,0
202202,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,185,4,9,North Slope Borough                                         ,1,1,296834,0,0,0,0,0,0,1,5,613005,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,188,4,9,Northwest Arctic Borough                                    ,1,1,268150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,195,4,9,Petersburg Borough                                          ,0,0,0,1,2,335000,0,0,0,1,5,2000000,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,220,4,9,Sitka City and Borough                                      ,1,1,220047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,230,4,9,Skagway Municipality                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,261,4,9,Valdez-Cordova Census Area                                  ,2,2,482750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,282,4,9,Yakutat City and Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,02,290,4,9,Yukon-Koyukuk Census Area                                   ,1,1,296834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,04,001,4,8,Apache County                                               ,5,5,1160102,0,0,0,0,0,0,0,0,0,5,5,1160102,0,0,0,0,0,0,0,0,0
202202,04,003,4,8,Cochise County                                              ,43,43,7539842,0,0,0,0,0,0,0,0,0,33,33,5756667,0,0,0,0,0,0,0,0,0
202202,04,005,4,8,Coconino County                                             ,37,37,21642004,0,0,0,0,0,0,0,0,0,37,37,21642004,0,0,0,0,0,0,0,0,0
202202,04,007,4,8,Gila County                                                 ,15,15,4756456,0,0,0,0,0,0,0,0,0,14,14,4451577,0,0,0,0,0,0,0,0,0
202202,04,009,4,8,Graham County                                               ,11,11,2580307,0,0,0,0,0,0,0,0,0,11,11,2580307,0,0,0,0,0,0,0,0,0
202202,04,011,4,8,Greenlee County                                             ,1,1,255556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,04,012,4,8,La Paz County                                               ,2,2,593668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,04,013,4,8,Maricopa County                                             ,2531,2531,715171061,95,190,18078336,14,53,8047306,22,780,95608267,2493,2493,694457306,94,188,17818656,14,53,8047306,21,653,73394633
202202,04,015,4,8,Mohave County                                               ,175,175,46462823,7,14,676060,0,0,0,0,0,0,174,174,46365909,7,14,676060,0,0,0,0,0,0
202202,04,017,4,8,Navajo County                                               ,60,60,16738320,1,2,126000,0,0,0,0,0,0,41,41,12423097,0,0,0,0,0,0,0,0,0
202202,04,019,4,8,Pima County                                                 ,410,410,129988438,2,4,475839,3,12,2771127,17,215,24641078,317,317,106317579,0,0,0,3,12,2771127,12,144,13988891
202202,04,021,4,8,Pinal County                                                ,624,624,143389207,8,16,2126988,0,0,0,0,0,0,624,624,143389207,8,16,2126988,0,0,0,0,0,0
202202,04,023,4,8,Santa Cruz County                                           ,40,40,9616769,0,0,0,0,0,0,0,0,0,38,38,9239065,0,0,0,0,0,0,0,0,0
202202,04,025,4,8,Yavapai County                                              ,167,167,52551838,12,24,4124337,0,0,0,0,0,0,118,118,35616273,11,22,3805951,0,0,0,0,0,0
202202,04,027,4,8,Yuma County                                                 ,87,87,15287404,2,4,342287,0,0,0,0,0,0,87,87,15287404,2,4,342287,0,0,0,0,0,0
202202,05,001,3,7,Arkansas County                                             ,1,1,89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,005,3,7,Baxter County                                               ,4,4,735790,0,0,0,0,0,0,0,0,0,1,1,265000,0,0,0,0,0,0,0,0,0
202202,05,007,3,7,Benton County                                               ,214,214,60870061,6,12,1065658,0,0,0,25,358,52303799,142,142,45931518,0,0,0,0,0,0,23,332,50243584
202202,05,009,3,7,Boone County                                                ,2,2,434265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,015,3,7,Carroll County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,017,3,7,Chicot County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,019,3,7,Clark County                                                ,0,0,0,0,0,0,1,3,247869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,021,3,7,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,023,3,7,Cleburne County                                             ,9,9,397300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,027,3,7,Columbia County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,029,3,7,Conway County                                               ,1,1,127772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,031,3,7,Craighead County                                            ,58,58,8831193,3,6,412486,5,15,772787,1,7,395496,7,7,1152494,0,0,0,0,0,0,0,0,0
202202,05,033,3,7,Crawford County                                             ,3,3,709833,0,0,0,0,0,0,0,0,0,2,2,585000,0,0,0,0,0,0,0,0,0
202202,05,035,3,7,Crittenden County                                           ,5,5,1359313,0,0,0,0,0,0,0,0,0,3,3,893055,0,0,0,0,0,0,0,0,0
202202,05,037,3,7,Cross County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,043,3,7,Drew County                                                 ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
202202,05,045,3,7,Faulkner County                                             ,35,35,7777033,1,2,119167,0,0,0,2,37,2706393,2,2,428000,0,0,0,0,0,0,0,0,0
202202,05,047,3,7,Franklin County                                             ,1,1,92500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,051,3,7,Garland County                                              ,3,3,1063768,0,0,0,0,0,0,0,0,0,3,3,1063768,0,0,0,0,0,0,0,0,0
202202,05,053,3,7,Grant County                                                ,2,2,303793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,055,3,7,Greene County                                               ,9,9,2152050,0,0,0,0,0,0,0,0,0,8,8,1952050,0,0,0,0,0,0,0,0,0
202202,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,059,3,7,Hot Spring County                                           ,1,1,217500,0,0,0,0,0,0,0,0,0,1,1,217500,0,0,0,0,0,0,0,0,0
202202,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,063,3,7,Independence County                                         ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
202202,05,065,3,7,Izard County                                                ,1,1,148243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,067,3,7,Jackson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,069,3,7,Jefferson County                                            ,3,3,195925,0,0,0,0,0,0,0,0,0,2,2,50000,0,0,0,0,0,0,0,0,0
202202,05,071,3,7,Johnson County                                              ,3,3,482319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,073,3,7,Lafayette County                                            ,1,1,209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,075,3,7,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,079,3,7,Lincoln County                                              ,1,1,175400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,083,3,7,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,085,3,7,Lonoke County                                               ,8,8,1645760,1,2,172108,0,0,0,0,0,0,7,7,1510760,0,0,0,0,0,0,0,0,0
202202,05,087,3,7,Madison County                                              ,11,11,2154510,0,0,0,0,0,0,0,0,0,11,11,2154510,0,0,0,0,0,0,0,0,0
202202,05,089,3,7,Marion County                                               ,5,5,785000,0,0,0,0,0,0,0,0,0,5,5,785000,0,0,0,0,0,0,0,0,0
202202,05,091,3,7,Miller County                                               ,2,2,435000,0,0,0,0,0,0,0,0,0,2,2,435000,0,0,0,0,0,0,0,0,0
202202,05,093,3,7,Mississippi County                                          ,4,4,443462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,103,3,7,Ouachita County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,105,3,7,Perry County                                                ,1,1,28853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,1,5,101538,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,111,3,7,Poinsett County                                             ,6,6,641229,1,2,227000,0,0,0,0,0,0,5,5,510000,1,2,227000,0,0,0,0,0,0
202202,05,113,3,7,Polk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,115,3,7,Pope County                                                 ,6,6,539705,1,2,117000,0,0,0,0,0,0,5,5,438600,0,0,0,0,0,0,0,0,0
202202,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,119,3,7,Pulaski County                                              ,66,66,22127739,0,0,0,1,3,225900,4,96,4000000,66,66,22127739,0,0,0,1,3,225900,4,96,4000000
202202,05,121,3,7,Randolph County                                             ,3,3,235862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,123,3,7,St. Francis County                                          ,1,1,226000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,125,3,7,Saline County                                               ,35,35,11807520,1,2,239800,0,0,0,0,0,0,29,29,10382780,1,2,239800,0,0,0,0,0,0
202202,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,131,3,7,Sebastian County                                            ,23,23,4663995,8,16,1126700,1,3,270000,0,0,0,21,21,4337945,8,16,1126700,1,3,270000,0,0,0
202202,05,133,3,7,Sevier County                                               ,1,1,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,135,3,7,Sharp County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,137,3,7,Stone County                                                ,1,1,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,139,3,7,Union County                                                ,1,1,174800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,141,3,7,Van Buren County                                            ,1,1,242000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,143,3,7,Washington County                                           ,111,111,33044209,3,6,1222792,0,0,0,1,18,2889302,55,55,17481440,0,0,0,0,0,0,0,0,0
202202,05,145,3,7,White County                                                ,9,9,1181319,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
202202,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,05,149,3,7,Yell County                                                 ,1,1,72545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,06,001,4,9,Alameda County                                              ,73,73,21794405,3,6,1498961,3,11,3159913,7,215,43898589,34,34,9255322,2,4,925225,2,8,2303202,2,169,34712352
202202,06,003,4,9,Alpine County                                               ,1,1,287324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,06,005,4,9,Amador County                                               ,19,19,5802167,0,0,0,0,0,0,0,0,0,12,12,4073538,0,0,0,0,0,0,0,0,0
202202,06,007,4,9,Butte County                                                ,131,131,26958591,4,8,1039491,2,8,1113036,1,5,576082,35,35,7533176,0,0,0,0,0,0,0,0,0
202202,06,009,4,9,Calaveras County                                            ,14,14,4330712,0,0,0,0,0,0,0,0,0,1,1,350253,0,0,0,0,0,0,0,0,0
202202,06,011,4,9,Colusa County                                               ,12,12,3503800,0,0,0,0,0,0,0,0,0,12,12,3503800,0,0,0,0,0,0,0,0,0
202202,06,013,4,9,Contra Costa County                                         ,193,193,48396523,0,0,0,0,0,0,1,14,1275616,160,160,39388108,0,0,0,0,0,0,0,0,0
202202,06,015,4,9,Del Norte County                                            ,5,5,1328207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,06,017,4,9,El Dorado County                                            ,70,70,33332582,0,0,0,0,0,0,0,0,0,70,70,33332582,0,0,0,0,0,0,0,0,0
202202,06,019,4,9,Fresno County                                               ,213,213,61134475,0,0,0,2,7,824561,1,7,929479,90,90,23721035,0,0,0,1,3,525000,0,0,0
