Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202407,01,049,3,6,DeKalb County                                               ,4,4,1340433,0,0,0,0,0,0,0,0,0,3,3,1054000,0,0,0,0,0,0,0,0,0
202407,01,051,3,6,Elmore County                                               ,5,5,1201996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,053,3,6,Escambia County                                             ,2,2,291420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,055,3,6,Etowah County                                               ,9,9,1569429,0,0,0,0,0,0,0,0,0,6,6,1177040,0,0,0,0,0,0,0,0,0
202407,01,057,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,059,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,061,3,6,Geneva County                                               ,3,3,417916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,063,3,6,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,065,3,6,Hale County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,067,3,6,Henry County                                                ,5,5,948755,0,0,0,0,0,0,0,0,0,5,5,948755,0,0,0,0,0,0,0,0,0
202407,01,069,3,6,Houston County                                              ,33,33,10645006,0,0,0,0,0,0,0,0,0,21,21,7853602,0,0,0,0,0,0,0,0,0
202407,01,071,3,6,Jackson County                                              ,4,4,1253213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,073,3,6,Jefferson County                                            ,142,142,55531111,1,2,1182389,0,0,0,2,24,3800229,103,103,43405500,0,0,0,0,0,0,0,0,0
202407,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,077,3,6,Lauderdale County                                           ,10,10,1025607,0,0,0,0,0,0,0,0,0,8,8,925607,0,0,0,0,0,0,0,0,0
202407,01,079,3,6,Lawrence County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,081,3,6,Lee County                                                  ,140,140,40187670,0,0,0,0,0,0,0,0,0,88,88,27446418,0,0,0,0,0,0,0,0,0
202407,01,083,3,6,Limestone County                                            ,52,52,14954592,0,0,0,0,0,0,0,0,0,52,52,14954592,0,0,0,0,0,0,0,0,0
202407,01,085,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,087,3,6,Macon County                                                ,1,1,534310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,089,3,6,Madison County                                              ,280,280,75596520,3,6,890806,0,0,0,0,0,0,139,139,41315372,3,6,890806,0,0,0,0,0,0
202407,01,091,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,093,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,095,3,6,Marshall County                                             ,22,22,4265275,1,2,200000,0,0,0,0,0,0,22,22,4265275,1,2,200000,0,0,0,0,0,0
202407,01,097,3,6,Mobile County                                               ,98,98,27007475,0,0,0,0,0,0,0,0,0,93,93,25902045,0,0,0,0,0,0,0,0,0
202407,01,099,3,6,Monroe County                                               ,0,0,0,0,0,0,0,0,0,1,5,1145833,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,101,3,6,Montgomery County                                           ,41,41,10080659,0,0,0,0,0,0,1,8,1301538,20,20,5802811,0,0,0,0,0,0,0,0,0
202407,01,103,3,6,Morgan County                                               ,23,23,4694694,0,0,0,0,0,0,0,0,0,22,22,4446141,0,0,0,0,0,0,0,0,0
202407,01,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,107,3,6,Pickens County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,109,3,6,Pike County                                                 ,4,4,702435,0,0,0,0,0,0,0,0,0,4,4,702435,0,0,0,0,0,0,0,0,0
202407,01,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,113,3,6,Russell County                                              ,15,15,2955440,2,4,369438,0,0,0,0,0,0,15,15,2955440,2,4,369438,0,0,0,0,0,0
202407,01,115,3,6,St. Clair County                                            ,38,38,9076292,0,0,0,0,0,0,0,0,0,36,36,8554292,0,0,0,0,0,0,0,0,0
202407,01,117,3,6,Shelby County                                               ,86,86,20850140,0,0,0,0,0,0,0,0,0,82,82,19656280,0,0,0,0,0,0,0,0,0
202407,01,119,3,6,Sumter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,121,3,6,Talladega County                                            ,6,6,1448973,0,0,0,0,0,0,0,0,0,6,6,1448973,0,0,0,0,0,0,0,0,0
202407,01,123,3,6,Tallapoosa County                                           ,17,17,11040853,0,0,0,0,0,0,0,0,0,17,17,11040853,0,0,0,0,0,0,0,0,0
202407,01,125,3,6,Tuscaloosa County                                           ,61,61,20816791,1,2,170656,1,3,342899,1,5,768941,27,27,10467133,0,0,0,0,0,0,0,0,0
202407,01,127,3,6,Walker County                                               ,5,5,1702950,0,0,0,0,0,0,0,0,0,5,5,1702950,0,0,0,0,0,0,0,0,0
202407,01,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,01,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,020,4,9,Anchorage Municipality                                      ,26,26,10179513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,050,4,9,Bethel Census Area                                          ,1,1,416234,0,0,0,0,0,0,0,0,0,1,1,416234,0,0,0,0,0,0,0,0,0
202407,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,063,4,9,Chugach Census Area                                         ,1,1,183333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,090,4,9,Fairbanks North Star Borough                                ,1,1,625521,0,0,0,0,0,0,0,0,0,1,1,625521,0,0,0,0,0,0,0,0,0
202407,02,100,4,9,Haines Borough                                              ,1,1,248915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,110,4,9,Juneau City and Borough                                     ,2,2,790027,0,0,0,0,0,0,0,0,0,2,2,790027,0,0,0,0,0,0,0,0,0
202407,02,122,4,9,Kenai Peninsula Borough                                     ,6,6,2881000,0,0,0,0,0,0,0,0,0,6,6,2881000,0,0,0,0,0,0,0,0,0
202407,02,130,4,9,Ketchikan Gateway Borough                                   ,4,4,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,150,4,9,Kodiak Island Borough                                       ,1,1,398730,0,0,0,0,0,0,0,0,0,1,1,398730,0,0,0,0,0,0,0,0,0
202407,02,170,4,9,Matanuska-Susitna Borough                                   ,8,8,2425104,1,2,412839,0,0,0,0,0,0,7,7,2048102,0,0,0,0,0,0,0,0,0
202407,02,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,185,4,9,North Slope Borough                                         ,1,1,381992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,188,4,9,Northwest Arctic Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,195,4,9,Petersburg Borough                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,220,4,9,Sitka City and Borough                                      ,1,1,217960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,230,4,9,Skagway Municipality                                        ,1,1,320000,0,0,0,0,0,0,0,0,0,1,1,320000,0,0,0,0,0,0,0,0,0
202407,02,275,4,9,Wrangell City and Borough                                   ,1,1,275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,282,4,9,Yakutat City and Borough                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,02,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,04,001,4,8,Apache County                                               ,9,9,2687730,0,0,0,0,0,0,0,0,0,8,8,2419369,0,0,0,0,0,0,0,0,0
202407,04,003,4,8,Cochise County                                              ,41,41,5137596,0,0,0,0,0,0,0,0,0,38,38,4832109,0,0,0,0,0,0,0,0,0
202407,04,005,4,8,Coconino County                                             ,22,22,10319305,1,2,71374,0,0,0,4,108,18473200,10,10,6077750,1,2,71374,0,0,0,4,108,18473200
202407,04,007,4,8,Gila County                                                 ,25,25,6933258,0,0,0,0,0,0,0,0,0,17,17,4376280,0,0,0,0,0,0,0,0,0
202407,04,009,4,8,Graham County                                               ,11,11,2865200,0,0,0,0,0,0,0,0,0,11,11,2865200,0,0,0,0,0,0,0,0,0
202407,04,011,4,8,Greenlee County                                             ,1,1,130210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,04,012,4,8,La Paz County                                               ,12,12,1107750,0,0,0,0,0,0,0,0,0,11,11,1000000,0,0,0,0,0,0,0,0,0
202407,04,013,4,8,Maricopa County                                             ,1620,1620,541431032,56,112,13545761,10,35,4599048,21,735,142453978,1592,1592,523945241,55,110,13286081,10,35,4599048,19,654,129058576
202407,04,015,4,8,Mohave County                                               ,174,174,34789390,0,0,0,0,0,0,0,0,0,149,149,29959333,0,0,0,0,0,0,0,0,0
202407,04,017,4,8,Navajo County                                               ,40,40,14244875,1,2,304972,0,0,0,1,5,778055,23,23,9077452,0,0,0,0,0,0,0,0,0
202407,04,019,4,8,Pima County                                                 ,361,361,128054640,6,12,1405439,0,0,0,14,282,53107844,141,141,58666169,0,0,0,0,0,0,11,240,46804916
202407,04,021,4,8,Pinal County                                                ,886,886,202530698,12,24,4425589,0,0,0,1,24,3769997,761,761,171234787,11,22,4065597,0,0,0,1,24,3769997
202407,04,023,4,8,Santa Cruz County                                           ,33,33,8301116,0,0,0,0,0,0,0,0,0,33,33,8301116,0,0,0,0,0,0,0,0,0
202407,04,025,4,8,Yavapai County                                              ,168,168,46606593,8,16,1637882,0,0,0,1,93,14000000,120,120,30012893,8,16,1637882,0,0,0,1,93,14000000
202407,04,027,4,8,Yuma County                                                 ,128,128,20135734,5,10,1869497,0,0,0,2,12,1645752,125,125,19643285,5,10,1869497,0,0,0,2,12,1645752
202407,05,001,3,7,Arkansas County                                             ,1,1,89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,003,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,005,3,7,Baxter County                                               ,2,2,461433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,007,3,7,Benton County                                               ,312,312,85697187,0,0,0,0,0,0,2,26,2032593,251,251,70535716,0,0,0,0,0,0,0,0,0
202407,05,009,3,7,Boone County                                                ,2,2,265357,1,2,166667,0,0,0,1,16,2033222,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,011,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,013,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,015,3,7,Carroll County                                              ,2,2,586433,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
202407,05,017,3,7,Chicot County                                               ,1,1,79547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,019,3,7,Clark County                                                ,5,5,781000,0,0,0,0,0,0,0,0,0,5,5,781000,0,0,0,0,0,0,0,0,0
202407,05,021,3,7,Clay County                                                 ,1,1,85280,0,0,0,0,0,0,0,0,0,1,1,85280,0,0,0,0,0,0,0,0,0
202407,05,023,3,7,Cleburne County                                             ,2,2,465326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,025,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,027,3,7,Columbia County                                             ,1,1,111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,029,3,7,Conway County                                               ,2,2,255439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,031,3,7,Craighead County                                            ,56,56,9023883,4,8,562717,4,14,725621,1,7,397247,9,9,1956353,0,0,0,0,0,0,0,0,0
202407,05,033,3,7,Crawford County                                             ,4,4,1051714,1,2,100000,0,0,0,0,0,0,3,3,765281,1,2,100000,0,0,0,0,0,0
202407,05,035,3,7,Crittenden County                                           ,2,2,466241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,037,3,7,Cross County                                                ,2,2,27778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,039,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,041,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,043,3,7,Drew County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,045,3,7,Faulkner County                                             ,39,39,11156542,1,2,240000,0,0,0,0,0,0,36,36,10388621,1,2,240000,0,0,0,0,0,0
202407,05,047,3,7,Franklin County                                             ,2,2,474897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,049,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,051,3,7,Garland County                                              ,11,11,4208508,0,0,0,0,0,0,0,0,0,10,10,3923000,0,0,0,0,0,0,0,0,0
202407,05,053,3,7,Grant County                                                ,2,2,311018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,055,3,7,Greene County                                               ,5,5,1105000,0,0,0,0,0,0,0,0,0,5,5,1105000,0,0,0,0,0,0,0,0,0
202407,05,057,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,059,3,7,Hot Spring County                                           ,1,1,169883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,061,3,7,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,063,3,7,Independence County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,065,3,7,Izard County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,067,3,7,Jackson County                                              ,1,1,95000,0,0,0,0,0,0,1,5,833333,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,069,3,7,Jefferson County                                            ,16,16,2034583,0,0,0,0,0,0,0,0,0,15,15,1886025,0,0,0,0,0,0,0,0,0
202407,05,071,3,7,Johnson County                                              ,2,2,419897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,073,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,075,3,7,Lawrence County                                             ,4,4,1145733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,077,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,079,3,7,Lincoln County                                              ,1,1,285833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,081,3,7,Little River County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,083,3,7,Logan County                                                ,0,0,0,1,2,230188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,085,3,7,Lonoke County                                               ,9,9,1963808,0,0,0,0,0,0,0,0,0,9,9,1963808,0,0,0,0,0,0,0,0,0
202407,05,087,3,7,Madison County                                              ,4,4,831000,0,0,0,0,0,0,0,0,0,4,4,831000,0,0,0,0,0,0,0,0,0
202407,05,089,3,7,Marion County                                               ,28,28,2695800,0,0,0,0,0,0,0,0,0,28,28,2695800,0,0,0,0,0,0,0,0,0
202407,05,091,3,7,Miller County                                               ,6,6,1914038,0,0,0,0,0,0,0,0,0,6,6,1914038,0,0,0,0,0,0,0,0,0
202407,05,093,3,7,Mississippi County                                          ,4,4,524616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,095,3,7,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,099,3,7,Nevada County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,101,3,7,Newton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,103,3,7,Ouachita County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,107,3,7,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,111,3,7,Poinsett County                                             ,5,5,1155508,0,0,0,0,0,0,0,0,0,4,4,870000,0,0,0,0,0,0,0,0,0
202407,05,113,3,7,Polk County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,115,3,7,Pope County                                                 ,5,5,751955,2,4,473480,0,0,0,0,0,0,4,4,615455,2,4,473480,0,0,0,0,0,0
202407,05,117,3,7,Prairie County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,119,3,7,Pulaski County                                              ,51,51,24269119,1,2,160000,0,0,0,0,0,0,51,51,24269119,1,2,160000,0,0,0,0,0,0
202407,05,121,3,7,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,123,3,7,St. Francis County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,125,3,7,Saline County                                               ,36,36,8814097,0,0,0,0,0,0,0,0,0,36,36,8814097,0,0,0,0,0,0,0,0,0
202407,05,127,3,7,Scott County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,131,3,7,Sebastian County                                            ,11,11,3878205,15,30,5643600,0,0,0,0,0,0,9,9,3450780,15,30,5643600,0,0,0,0,0,0
202407,05,133,3,7,Sevier County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,135,3,7,Sharp County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,137,3,7,Stone County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,139,3,7,Union County                                                ,2,2,259458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,141,3,7,Van Buren County                                            ,1,1,530000,0,0,0,0,0,0,0,0,0,1,1,530000,0,0,0,0,0,0,0,0,0
202407,05,143,3,7,Washington County                                           ,232,232,62318046,1,2,325000,0,0,0,0,0,0,206,206,55582320,1,2,325000,0,0,0,0,0,0
202407,05,145,3,7,White County                                                ,18,18,2314596,0,0,0,0,0,0,3,36,2775000,14,14,1940054,0,0,0,0,0,0,3,36,2775000
202407,05,147,3,7,Woodruff County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,05,149,3,7,Yell County                                                 ,2,2,465000,0,0,0,0,0,0,0,0,0,2,2,465000,0,0,0,0,0,0,0,0,0
202407,06,001,4,9,Alameda County                                              ,79,79,25225658,1,2,826925,1,3,1062849,4,33,8447218,66,66,20953888,1,2,826925,1,3,1062849,2,10,3735528
202407,06,003,4,9,Alpine County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,06,005,4,9,Amador County                                               ,2,2,679063,0,0,0,0,0,0,0,0,0,2,2,679063,0,0,0,0,0,0,0,0,0
202407,06,007,4,9,Butte County                                                ,55,55,11163109,5,10,1009134,0,0,0,0,0,0,33,33,6986537,5,10,1009134,0,0,0,0,0,0
202407,06,009,4,9,Calaveras County                                            ,11,11,3902989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,06,011,4,9,Colusa County                                               ,1,1,316957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,06,013,4,9,Contra Costa County                                         ,104,104,36419897,0,0,0,1,3,284400,1,673,115395672,86,86,28565362,0,0,0,0,0,0,1,673,115395672
202407,06,015,4,9,Del Norte County                                            ,2,2,642264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,06,017,4,9,El Dorado County                                            ,31,31,18764303,1,2,600000,0,0,0,0,0,0,30,30,18358524,1,2,600000,0,0,0,0,0,0
202407,06,019,4,9,Fresno County                                               ,284,284,104166575,0,0,0,1,3,1350000,7,105,17200000,266,266,97832238,0,0,0,1,3,1350000,7,105,17200000
